index		value		comment
355		0		//
356		1		//
357		1		//
358		0		//
359		0		//
360		1		//
361		0		//
362		0		//
363		0		//
364		0		//
365		0		//
366		1		//
367		1		//
368		1		//
369		1		//
370		0		//
371		1		//
372		0		//
373		0		//
374		0		//
375		0		//
376		0		//
377		0		//
378		1		//
379		0		//
380		0		//
381		1		//
382		1		//
383		0		//
384		0		//
385		0		//
386		1		//
387		1		//
388		0		//
389		0		//
390		0		//
391		0		//
392		0		//
393		1		//
394		1		//
395		0		//
396		0		//
397		0		//
398		0		//
399		0		//
400		0		//
401		1		//
402		1		//
403		0		//
404		0		//
405		0		//
406		1		//
407		0		//
408		0		//
409		0		//
410		0		//
411		0		//
412		0		//
413		0		//
414		1		//
415		1		//
416		0		//
417		0		//
418		0		//
419		0		//
420		0		//
421		0		//
422		1		//
423		1		//
424		0		//
425		0		//
426		0		//
427		1		//
428		0		//
429		0		//
430		0		//
431		0		//
432		0		//
433		0		//
434		1		//
435		0		//
436		1		//
437		0		//
438		0		//
439		0		//
440		1		//
441		0		//
442		0		//
443		0		//
444		0		//
445		0		//
446		1		//
447		0		//
448		0		//
449		1		//
450		0		//
451		1		//
452		1		//
453		0		//
454		0		//
455		0		//
456		0		//
457		0		//
458		0		//
459		0		//
460		0		//
461		0		//
462		0		//
463		0		//
464		0		//
465		0		//
466		0		//
467		0		//
468		0		//
469		0		//
470		0		//
471		0		//
472		0		//
473		1		//
474		0		//
475		1		//
476		1		//
477		0		//
478		1		//
479		0		//
480		0		//
481		0		//
482		0		//
483		1		//
484		0		//
485		1		//
486		0		//
487		0		//
488		0		//
489		0		//
490		0		//
491		0		//
492		0		//
493		0		//
494		0		//
495		0		//
496		0		//
497		0		//
498		0		//
499		0		//
500		0		//
501		0		//
502		0		//
503		0		//
504		1		//
505		0		//
506		1		//
507		0		//
508		0		//
509		1		//
510		0		//
511		1		//
